,index,_id,blog,byline,document_type,headline,keywords,multimedia,news_desk,print_page,pub_date,score,section_name,snippet,source,type_of_material,uri,web_url,word_count
0,0,5a478ded7c459f246b63d47b,{},"{'original': 'By JOHN F. WASIK', 'person': [{'firstname': 'John', 'middlename': 'F.', 'lastname': 'WASIK', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",article,"{'main': 'Tesla the Car Is a Household Name. Long Ago, So Was Nikola Tesla.', 'kicker': None, 'content_kicker': None, 'print_headline': 'His Name Is a Household Word. Who Was He?', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Tesla, Nikola', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Radio', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Robots and Robotics', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Drones (Pilotless Planes)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Remote Control Systems', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Electric Light and Power', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Inventions and Patents', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Edison, Thomas A', 'rank': 8, 'major': 'N'}]","[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-articleLarge.jpg', 'height': 909, 'width': 600, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-articleLarge.jpg', 'xlargeheight': 909}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'wide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-thumbWide.jpg', 'height': 126, 'width': 190, 'legacy': {'wide': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}, 'subType': 'wide', 'crop_name': 'thumbWide'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-thumbStandard.jpg', 'thumbnailwidth': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-articleInline.jpg', 'height': 288, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'blog225', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-blog225.jpg', 'height': 341, 'width': 225, 'legacy': {}, 'subType': 'blog225', 'crop_name': 'blog225'}, {'rank': 0, 'subtype': 'blog427', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-blog427.jpg', 'height': 647, 'width': 427, 'legacy': {}, 'subType': 'blog427', 'crop_name': 'blog427'}, {'rank': 0, 'subtype': 'blog480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-blog480.jpg', 'height': 727, 'width': 480, 'legacy': {}, 'subType': 'blog480', 'crop_name': 'blog480'}, {'rank': 0, 'subtype': 'blog533', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-blog533.jpg', 'height': 808, 'width': 533, 'legacy': {}, 'subType': 'blog533', 'crop_name': 'blog533'}, {'rank': 0, 'subtype': 'blogSmallInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-blogSmallInline.jpg', 'height': 229, 'width': 151, 'legacy': {}, 'subType': 'blogSmallInline', 'crop_name': 'blogSmallInline'}, {'rank': 0, 'subtype': 'blogSmallThumb', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-blogSmallThumb.jpg', 'height': 50, 'width': 50, 'legacy': {}, 'subType': 'blogSmallThumb', 'crop_name': 'blogSmallThumb'}, {'rank': 0, 'subtype': 'facebookJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-facebookJumbo.jpg', 'height': 550, 'width': 1050, 'legacy': {}, 'subType': 'facebookJumbo', 'crop_name': 'facebookJumbo'}, {'rank': 0, 'subtype': 'filmstrip', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-filmstrip.jpg', 'height': 190, 'width': 190, 'legacy': {}, 'subType': 'filmstrip', 'crop_name': 'filmstrip'}, {'rank': 0, 'subtype': 'hpLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-hpLarge.jpg', 'height': 288, 'width': 511, 'legacy': {}, 'subType': 'hpLarge', 'crop_name': 'hpLarge'}, {'rank': 0, 'subtype': 'hpSmall', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-hpSmall.jpg', 'height': 247, 'width': 163, 'legacy': {}, 'subType': 'hpSmall', 'crop_name': 'hpSmall'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-jumbo.jpg', 'height': 1024, 'width': 676, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'largeHorizontal375', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-largeHorizontal375.jpg', 'height': 250, 'width': 375, 'legacy': {}, 'subType': 'largeHorizontal375', 'crop_name': 'largeHorizontal375'}, {'rank': 0, 'subtype': 'largeHorizontalJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-largeHorizontalJumbo.jpg', 'height': 683, 'width': 1024, 'legacy': {}, 'subType': 'largeHorizontalJumbo', 'crop_name': 'largeHorizontalJumbo'}, {'rank': 0, 'subtype': 'largeWidescreen573', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-largeWidescreen573.jpg', 'height': 322, 'width': 573, 'legacy': {}, 'subType': 'largeWidescreen573', 'crop_name': 'largeWidescreen573'}, {'rank': 0, 'subtype': 'largeWidescreen1050', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-largeWidescreen1050.jpg', 'height': 591, 'width': 1050, 'legacy': {}, 'subType': 'largeWidescreen1050', 'crop_name': 'largeWidescreen1050'}, {'rank': 0, 'subtype': 'master1050', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-master1050.jpg', 'height': 1591, 'width': 1050, 'legacy': {}, 'subType': 'master1050', 'crop_name': 'master1050'}, {'rank': 0, 'subtype': 'master180', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-master180.jpg', 'height': 273, 'width': 180, 'legacy': {}, 'subType': 'master180', 'crop_name': 'master180'}, {'rank': 0, 'subtype': 'master315', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-master315.jpg', 'height': 477, 'width': 315, 'legacy': {}, 'subType': 'master315', 'crop_name': 'master315'}, {'rank': 0, 'subtype': 'master495', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-master495.jpg', 'height': 750, 'width': 495, 'legacy': {}, 'subType': 'master495', 'crop_name': 'master495'}, {'rank': 0, 'subtype': 'master768', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-master768.jpg', 'height': 1164, 'width': 768, 'legacy': {}, 'subType': 'master768', 'crop_name': 'master768'}, {'rank': 0, 'subtype': 'master675', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-master675.jpg', 'height': 1023, 'width': 675, 'legacy': {}, 'subType': 'master675', 'crop_name': 'master675'}, {'rank': 0, 'subtype': 'mediumFlexible177', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-mediumFlexible177.jpg', 'height': 268, 'width': 177, 'legacy': {}, 'subType': 'mediumFlexible177', 'crop_name': 'mediumFlexible177'}, {'rank': 0, 'subtype': 'mediumSquare149', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-mediumSquare149.jpg', 'height': 149, 'width': 149, 'legacy': {}, 'subType': 'mediumSquare149', 'crop_name': 'mediumSquare149'}, {'rank': 0, 'subtype': 'mediumThreeByTwo210', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210, 'legacy': {}, 'subType': 'mediumThreeByTwo210', 'crop_name': 'mediumThreeByTwo210'}, {'rank': 0, 'subtype': 'mediumThreeByTwo225', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-mediumThreeByTwo225.jpg', 'height': 150, 'width': 225, 'legacy': {}, 'subType': 'mediumThreeByTwo225', 'crop_name': 'mediumThreeByTwo225'}, {'rank': 0, 'subtype': 'mediumThreeByTwo440', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-mediumThreeByTwo440.jpg', 'height': 293, 'width': 440, 'legacy': {}, 'subType': 'mediumThreeByTwo440', 'crop_name': 'mediumThreeByTwo440'}, {'rank': 0, 'subtype': 'mediumThreeByTwo378', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-mediumThreeByTwo378.jpg', 'height': 252, 'width': 378, 'legacy': {}, 'subType': 'mediumThreeByTwo378', 'crop_name': 'mediumThreeByTwo378'}, {'rank': 0, 'subtype': 'mediumThreeByTwo252', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-mediumThreeByTwo252.jpg', 'height': 168, 'width': 252, 'legacy': {}, 'subType': 'mediumThreeByTwo252', 'crop_name': 'mediumThreeByTwo252'}, {'rank': 0, 'subtype': 'miniMoth', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-miniMoth.jpg', 'height': 70, 'width': 151, 'legacy': {}, 'subType': 'miniMoth', 'crop_name': 'miniMoth'}, {'rank': 0, 'subtype': 'moth', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-moth.jpg', 'height': 151, 'width': 151, 'legacy': {}, 'subType': 'moth', 'crop_name': 'moth'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-popup.jpg', 'height': 500, 'width': 331, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-sfSpan.jpg', 'height': 263, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'slide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-slide.jpg', 'height': 500, 'width': 331, 'legacy': {}, 'subType': 'slide', 'crop_name': 'slide'}, {'rank': 0, 'subtype': 'smallSquare168', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-smallSquare168.jpg', 'height': 168, 'width': 168, 'legacy': {}, 'subType': 'smallSquare168', 'crop_name': 'smallSquare168'}, {'rank': 0, 'subtype': 'smallSquare252', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-smallSquare252.jpg', 'height': 252, 'width': 252, 'legacy': {}, 'subType': 'smallSquare252', 'crop_name': 'smallSquare252'}, {'rank': 0, 'subtype': 'square320', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-square320.jpg', 'height': 320, 'width': 320, 'legacy': {}, 'subType': 'square320', 'crop_name': 'square320'}, {'rank': 0, 'subtype': 'square640', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-square640.jpg', 'height': 640, 'width': 640, 'legacy': {}, 'subType': 'square640', 'crop_name': 'square640'}, {'rank': 0, 'subtype': 'superJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-superJumbo.jpg', 'height': 2048, 'width': 1352, 'legacy': {}, 'subType': 'superJumbo', 'crop_name': 'superJumbo'}, {'rank': 0, 'subtype': 'thumbLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-thumbLarge.jpg', 'height': 150, 'width': 150, 'legacy': {}, 'subType': 'thumbLarge', 'crop_name': 'thumbLarge'}, {'rank': 0, 'subtype': 'tmagArticle', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-tmagArticle.jpg', 'height': 897, 'width': 592, 'legacy': {}, 'subType': 'tmagArticle', 'crop_name': 'tmagArticle'}, {'rank': 0, 'subtype': 'tmagSF', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-tmagSF.jpg', 'height': 548, 'width': 362, 'legacy': {}, 'subType': 'tmagSF', 'crop_name': 'tmagSF'}, {'rank': 0, 'subtype': 'verticalTwoByThree735', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/merlin_131702294_f7b3b00c-10de-46fc-a880-3b79e14eeff4-verticalTwoByThree735.jpg', 'height': 1103, 'width': 735, 'legacy': {}, 'subType': 'verticalTwoByThree735', 'crop_name': 'verticalTwoByThree735'}, {'rank': 0, 'subtype': 'videoFifteenBySeven1305', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-videoFifteenBySeven1305.jpg', 'height': 609, 'width': 1305, 'legacy': {}, 'subType': 'videoFifteenBySeven1305', 'crop_name': 'videoFifteenBySeven1305'}, {'rank': 0, 'subtype': 'videoHpMedium', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-videoHpMedium.jpg', 'height': 211, 'width': 375, 'legacy': {}, 'subType': 'videoHpMedium', 'crop_name': 'videoHpMedium'}, {'rank': 0, 'subtype': 'videoLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-videoLarge.jpg', 'height': 507, 'width': 768, 'legacy': {}, 'subType': 'videoLarge', 'crop_name': 'videoLarge'}, {'rank': 0, 'subtype': 'videoSixteenByNine1050', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-videoSixteenByNine1050.jpg', 'height': 591, 'width': 1050, 'legacy': {}, 'subType': 'videoSixteenByNine1050', 'crop_name': 'videoSixteenByNine1050'}, {'rank': 0, 'subtype': 'videoSixteenByNine150', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-videoSixteenByNine150.jpg', 'height': 84, 'width': 150, 'legacy': {}, 'subType': 'videoSixteenByNine150', 'crop_name': 'videoSixteenByNine150'}, {'rank': 0, 'subtype': 'videoSixteenByNine225', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-videoSixteenByNine225.jpg', 'height': 126, 'width': 225, 'legacy': {}, 'subType': 'videoSixteenByNine225', 'crop_name': 'videoSixteenByNine225'}, {'rank': 0, 'subtype': 'videoSixteenByNine310', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-videoSixteenByNine310.jpg', 'height': 174, 'width': 310, 'legacy': {}, 'subType': 'videoSixteenByNine310', 'crop_name': 'videoSixteenByNine310'}, {'rank': 0, 'subtype': 'videoSixteenByNine390', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-videoSixteenByNine390.jpg', 'height': 219, 'width': 390, 'legacy': {}, 'subType': 'videoSixteenByNine390', 'crop_name': 'videoSixteenByNine390'}, {'rank': 0, 'subtype': 'videoSixteenByNine480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-videoSixteenByNine480.jpg', 'height': 270, 'width': 480, 'legacy': {}, 'subType': 'videoSixteenByNine480', 'crop_name': 'videoSixteenByNine480'}, {'rank': 0, 'subtype': 'videoSixteenByNine495', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-videoSixteenByNine495.jpg', 'height': 278, 'width': 495, 'legacy': {}, 'subType': 'videoSixteenByNine495', 'crop_name': 'videoSixteenByNine495'}, {'rank': 0, 'subtype': 'videoSixteenByNine540', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-videoSixteenByNine540.jpg', 'height': 304, 'width': 540, 'legacy': {}, 'subType': 'videoSixteenByNine540', 'crop_name': 'videoSixteenByNine540'}, {'rank': 0, 'subtype': 'videoSixteenByNine600', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-videoSixteenByNine600.jpg', 'height': 338, 'width': 600, 'legacy': {}, 'subType': 'videoSixteenByNine600', 'crop_name': 'videoSixteenByNine600'}, {'rank': 0, 'subtype': 'videoSixteenByNine768', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-videoSixteenByNine768.jpg', 'height': 432, 'width': 768, 'legacy': {}, 'subType': 'videoSixteenByNine768', 'crop_name': 'videoSixteenByNine768'}, {'rank': 0, 'subtype': 'videoSixteenByNine96', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-videoSixteenByNine96.jpg', 'height': 54, 'width': 96, 'legacy': {}, 'subType': 'videoSixteenByNine96', 'crop_name': 'videoSixteenByNine96'}, {'rank': 0, 'subtype': 'videoSixteenByNineJumbo1600', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-videoSixteenByNineJumbo1600.jpg', 'height': 900, 'width': 1600, 'legacy': {}, 'subType': 'videoSixteenByNineJumbo1600', 'crop_name': 'videoSixteenByNineJumbo1600'}, {'rank': 0, 'subtype': 'videoSmall', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-videoSmall.jpg', 'height': 281, 'width': 500, 'legacy': {}, 'subType': 'videoSmall', 'crop_name': 'videoSmall'}, {'rank': 0, 'subtype': 'videoThumb', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-videoThumb.jpg', 'height': 50, 'width': 75, 'legacy': {}, 'subType': 'videoThumb', 'crop_name': 'videoThumb'}, {'rank': 0, 'subtype': 'watch268', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-watch268.jpg', 'height': 303, 'width': 272, 'legacy': {}, 'subType': 'watch268', 'crop_name': 'watch268'}, {'rank': 0, 'subtype': 'watch308', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-watch308.jpg', 'height': 348, 'width': 312, 'legacy': {}, 'subType': 'watch308', 'crop_name': 'watch308'}, {'rank': 0, 'subtype': 'windowsTile336H', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2017/12/31/business/31TESLA1-SUB/31TESLA1-SUB-windowsTile336H.jpg', 'height': 336, 'width': 694, 'legacy': {}, 'subType': 'windowsTile336H', 'crop_name': 'windowsTile336H'}]",SundayBusiness,4,2017-12-30T13:00:23+0000,152.79138,,"The star of a man once renowned as the prototype of a genius inventor has faded. But his reputation is having a revival, and his creations still resonate.",The New York Times,News,nyt://article/a5792d07-2836-562d-8dab-cb9eb70e4445,https://www.nytimes.com/2017/12/30/technology/nikola-tesla.html,923
